gene_id,C17_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C18_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C19_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C20_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C21_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C22_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C23_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C24_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C25_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C26_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C27_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C28_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C29_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C30_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C31_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C32_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E10_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E11_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E12_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E13_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E14_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E15_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E16_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E1_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E2_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E3_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E4_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E5_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E6_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E7_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E8_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E9_R1_001.fastq.gz.sam.sorted.bam.merge.gtf
SymbC1.scaffold5307.3,12,22,0,38,37,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20,69,29,0,0,0,28,0,0,0,59,33
SymbC1.scaffold5307.2,16,42,15,60,103,27,54,10,44,34,22,7,14,33,43,54,0,23,30,21,40,128,44,40,44,24,25,35,19,23,112,48
SymbC1.scaffold5307.1,17,20,13,22,89,10,13,0,39,30,34,10,12,19,15,52,0,0,12,16,24,60,21,10,36,24,33,20,22,9,73,38
SymbC1.scaffold4576.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6681.1,4,0,0,0,22,4,0,0,0,0,0,4,0,12,0,17,0,0,0,0,13,0,0,0,0,0,13,0,0,10,0,17
SymbC1.scaffold6681.2,124,208,90,262,495,188,235,21,179,296,249,51,139,118,194,316,54,77,159,148,229,607,242,138,249,175,199,127,146,186,392,340
SymbC1.scaffold10877.1,0,6,4,0,13,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,21,8,0,0,0,17,0,8,0,6,19
SymbC1.scaffold9855.1,12,37,26,29,93,23,44,0,0,36,26,19,5,7,35,46,0,13,0,11,37,89,60,24,30,0,34,11,0,8,60,53
SymbC1.scaffold3690.2,0,6,7,8,30,13,5,12,6,17,8,0,0,13,9,13,0,4,4,0,20,26,17,10,18,0,30,5,5,9,39,0
SymbC1.scaffold3690.3,0,0,0,2,20,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3690.4,24,0,0,42,65,37,0,0,28,38,14,0,0,7,26,40,16,15,0,32,39,73,45,0,16,0,34,20,8,11,52,47
SymbC1.scaffold3690.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold439.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold439.11,0,10,0,20,21,14,18,0,9,10,15,0,9,14,11,9,0,3,0,0,10,27,13,6,9,24,0,0,0,8,54,13
SymbC1.scaffold439.10,38,88,18,84,200,61,102,14,48,73,71,18,21,59,53,90,0,0,26,39,156,161,85,0,62,0,53,49,41,40,208,108
SymbC1.scaffold1921.8,0,0,0,21,44,8,25,0,0,46,0,0,0,0,0,11,6,0,0,0,0,62,19,0,23,20,0,0,0,0,0,18
SymbC1.scaffold439.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1921.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,5,0
SymbC1.scaffold1995.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1921.7,0,34,9,46,93,46,45,0,0,50,0,0,0,0,50,0,0,19,0,31,82,85,37,0,40,29,0,0,13,0,72,74
SymbC1.scaffold1921.6,0,0,0,0,2,1,0,5,0,2,0,0,5,0,3,0,0,2,4,1,0,3,0,0,4,3,0,2,4,0,3,3
SymbC1.scaffold1921.1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1921.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1921.2,8,20,19,36,58,43,24,0,19,18,24,0,0,13,0,45,0,6,0,26,13,60,41,0,8,17,0,27,13,19,28,27
SymbC1.scaffold9841.1,0,0,0,0,3,0,8,0,0,4,4,0,0,0,0,0,0,7,0,0,3,3,4,4,0,0,0,0,0,0,0,0
SymbC1.scaffold8575.2,0,8,7,4,22,9,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,20,30
SymbC1.scaffold4203.1,45,34,10,39,88,53,77,0,37,44,81,0,11,23,49,66,10,11,12,19,109,148,70,27,48,62,75,36,17,44,165,115
SymbC1.scaffold4203.2,44,89,40,66,156,81,123,5,101,161,51,0,29,59,59,97,44,10,39,79,144,327,109,28,75,94,112,31,22,63,194,140
SymbC1.scaffold1935.6,33,27,9,45,115,53,45,0,39,86,72,0,0,42,34,108,11,14,0,35,79,244,67,39,73,22,63,30,30,0,112,72
SymbC1.scaffold1935.7,41,62,45,73,144,47,99,3,38,73,34,12,43,44,49,142,12,24,19,32,48,109,44,30,32,71,69,19,11,59,124,89
SymbC1.scaffold1935.5,46,60,0,101,202,94,97,0,74,121,61,37,39,32,73,84,17,17,27,53,89,236,59,27,36,48,62,34,30,41,140,98
SymbC1.scaffold2805.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1935.8,34,40,4,39,94,36,69,0,39,66,21,7,27,27,38,42,0,13,7,44,29,182,48,24,32,21,25,25,14,37,85,92
SymbC1.scaffold3523.1,0,0,0,9,17,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,81,0,10,9,0,0,0,0,0,35,13
SymbC1.scaffold5131.1,5,25,8,26,45,43,8,0,20,18,15,0,9,10,32,18,0,0,0,0,26,26,23,12,0,12,0,0,16,12,34,13
SymbC1.scaffold34381.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5272.1,9,18,10,12,37,26,15,0,17,11,0,10,24,12,0,28,0,6,0,0,16,23,27,4,24,0,16,12,11,0,35,29
SymbC1.scaffold5679.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5679.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5679.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13782.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5679.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2977.4,19,21,21,17,83,32,38,0,10,73,29,0,21,27,40,41,0,27,13,19,57,138,43,55,41,39,58,29,21,12,49,76
SymbC1.scaffold2977.1,28,20,15,36,100,32,37,4,32,15,19,7,14,0,16,40,0,0,0,21,30,110,51,10,31,43,39,38,16,18,75,63
SymbC1.scaffold2977.3,13,18,6,28,39,37,21,0,24,23,22,0,12,17,15,47,0,12,13,23,16,70,24,12,16,23,28,17,13,22,28,21
SymbC1.scaffold2977.2,21,39,34,39,189,55,79,14,42,92,39,23,6,35,96,81,0,20,17,26,48,133,82,0,45,29,37,18,18,37,120,73
SymbC1.scaffold19.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12787.1,87,104,0,162,315,206,179,9,109,141,115,33,70,120,88,232,105,69,57,98,256,480,99,78,178,148,170,77,64,95,342,252
SymbC1.scaffold19.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold275.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold275.4,13,20,0,29,42,0,0,0,0,18,6,0,17,0,0,22,0,0,0,0,28,48,0,0,0,14,0,0,0,15,28,0
SymbC1.scaffold2718.1,0,59,0,93,158,52,65,0,22,107,68,18,68,0,34,134,0,14,0,40,135,177,72,30,50,47,26,0,36,33,128,65
SymbC1.scaffold275.1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,7,14,17
SymbC1.scaffold275.3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SymbC1.scaffold275.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4422.2,54,109,41,128,284,118,134,0,99,130,29,22,43,53,121,127,0,34,51,75,147,479,153,39,140,98,101,43,40,56,233,203
SymbC1.scaffold291.8,0,0,0,20,11,36,0,0,8,0,17,0,0,0,6,10,21,8,0,0,35,93,9,0,8,34,46,0,0,0,84,24
SymbC1.scaffold5479.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5479.2,26,48,28,53,184,47,89,15,78,98,58,9,34,55,44,156,10,12,14,36,99,203,56,36,67,70,48,38,22,44,167,87
SymbC1.scaffold5479.1,41,27,0,74,150,56,81,0,34,83,40,32,26,65,72,58,17,21,0,26,107,282,113,20,81,58,36,52,21,69,157,128
SymbC1.scaffold24254.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5323.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2282.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5323.2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,4,0,4
SymbC1.scaffold2.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5298.2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,7,0,0,0,3,0
SymbC1.scaffold8626.4,20,35,13,17,112,62,69,0,30,29,27,0,11,14,15,25,0,38,20,5,36,80,63,13,33,21,45,34,17,15,81,44
SymbC1.scaffold291.7,36,56,49,99,128,56,107,0,54,68,56,22,15,64,79,62,0,28,36,55,121,160,51,26,67,87,73,54,52,46,179,127
SymbC1.scaffold3705.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3705.1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6250.4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SymbC1.scaffold3705.7,0,0,0,41,54,25,28,0,20,0,0,0,0,0,18,0,0,0,0,0,57,182,0,0,0,36,21,0,14,0,69,40
SymbC1.scaffold3705.6,18,73,23,59,108,40,46,4,17,54,56,6,19,17,38,45,16,24,35,39,48,86,44,19,37,29,19,40,24,19,69,63
SymbC1.scaffold3705.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3705.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3705.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3626.1,0,0,0,0,0,22,0,0,8,0,0,0,11,0,20,12,0,4,0,0,23,0,0,0,0,0,0,0,0,0,35,7
SymbC1.scaffold9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7434.2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
SymbC1.scaffold15726.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold15726.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold29637.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12657.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3486.3,11,17,14,28,17,15,18,3,19,23,0,0,9,10,0,38,0,0,0,12,20,88,17,4,0,21,31,14,13,7,29,0
SymbC1.scaffold3486.2,12,0,0,10,13,0,10,0,0,0,0,0,0,0,0,11,0,0,0,7,0,31,0,0,8,0,0,0,0,0,12,21
SymbC1.scaffold3486.1,191,285,95,374,743,234,421,16,225,355,255,64,201,196,261,332,71,73,140,164,343,811,289,254,341,300,447,161,187,188,632,655
SymbC1.scaffold3486.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3486.6,35,92,62,96,228,104,68,0,64,139,70,29,34,40,70,113,17,27,38,50,96,218,86,43,49,57,48,25,26,60,176,111
SymbC1.scaffold3486.5,101,186,105,197,379,129,201,13,142,331,117,58,34,113,147,210,26,46,33,99,191,416,181,60,159,132,173,64,78,119,269,174
SymbC1.scaffold34594.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1611.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2445.2,11,0,0,11,9,12,0,0,3,8,0,0,0,0,7,0,0,0,5,0,6,12,10,3,10,9,13,0,8,0,0,26
SymbC1.scaffold3162.2,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,6,6,0,24,0,0,0,0,3,0,0,10,0,14
SymbC1.scaffold1611.1,20,14,0,18,9,11,15,5,12,16,20,14,0,0,0,24,5,0,0,0,16,16,27,15,23,0,14,0,0,8,13,16
SymbC1.scaffold8408.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
SymbC1.scaffold8408.3,0,19,0,4,14,25,9,0,13,10,0,0,0,18,14,10,0,0,0,0,17,33,34,14,7,13,18,0,10,0,27,15
SymbC1.scaffold1019.15,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1019.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1019.11,12,19,0,0,43,0,35,0,20,22,0,13,0,0,0,11,0,0,12,20,25,79,26,9,10,4,31,0,6,20,0,22
SymbC1.scaffold1019.10,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
SymbC1.scaffold1019.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1.1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold23929.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold39.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2566.2,6,7,2,0,8,2,0,0,0,7,0,0,0,0,4,10,4,0,0,0,4,14,2,0,4,0,4,0,0,0,12,0
SymbC1.scaffold2566.1,0,5,5,8,22,7,0,0,10,11,4,0,0,17,6,0,0,0,4,0,8,24,29,0,0,11,12,8,0,0,12,27
SymbC1.scaffold3114.8,29,50,23,44,101,32,43,0,35,51,45,33,32,26,52,76,0,18,0,11,96,121,52,21,24,32,58,19,29,36,73,60
SymbC1.scaffold39.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3114.5,19,28,0,29,57,30,53,5,18,14,22,0,7,0,27,57,11,22,6,4,33,103,29,18,0,18,26,0,13,28,35,28
SymbC1.scaffold3114.4,20,13,0,26,50,40,56,0,0,33,22,0,23,0,0,25,0,0,0,10,40,82,35,0,37,27,18,17,0,21,42,55
SymbC1.scaffold3114.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,64,0
SymbC1.scaffold3114.1,37,17,14,56,74,98,37,0,42,50,31,17,23,32,66,41,12,22,18,42,23,164,68,22,37,55,50,23,19,36,110,70
SymbC1.scaffold5186.3,39,174,86,167,320,91,184,23,159,196,122,44,30,86,121,223,22,46,50,89,254,431,221,59,129,133,126,67,56,91,370,161
SymbC1.scaffold5564.1,0,0,0,18,70,17,28,0,24,22,0,0,22,0,0,34,0,0,0,0,0,107,0,0,32,0,20,18,22,0,51,26
SymbC1.scaffold5564.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5034.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5784.2,29,54,19,61,190,35,52,0,57,64,35,5,16,34,78,33,7,16,23,39,52,136,79,38,62,38,58,28,39,30,108,97
SymbC1.scaffold5784.3,3,0,0,12,0,0,10,4,0,11,0,9,0,0,7,6,0,4,0,0,25,9,9,7,0,4,0,22,0,9,13,4
SymbC1.scaffold3638.2,12,12,4,17,17,16,7,0,6,10,0,4,0,0,7,12,0,5,0,0,23,19,18,0,6,0,7,0,0,14,4,15
SymbC1.scaffold3638.3,0,0,0,0,51,0,26,0,0,22,0,0,0,0,0,0,0,0,0,0,28,62,29,0,5,0,26,0,0,0,0,35
SymbC1.scaffold2716.6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,7,0
SymbC1.scaffold3638.1,8,15,22,0,40,14,0,0,0,21,19,0,0,6,8,23,0,7,11,4,0,111,35,19,17,17,0,0,14,0,23,14
SymbC1.scaffold3638.6,18,10,13,10,46,14,14,0,23,36,0,15,14,8,22,20,0,7,6,0,15,55,3,0,7,12,13,10,0,0,47,21
SymbC1.scaffold2716.1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,0,0
SymbC1.scaffold3638.4,8,8,0,0,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,15,0,0,0,32,0
SymbC1.scaffold3638.5,0,29,0,22,56,0,56,0,0,25,8,10,0,0,24,28,0,0,0,12,30,62,41,7,0,10,0,0,23,14,18,24
SymbC1.scaffold7482.2,31,42,27,75,118,90,88,0,50,69,0,19,22,0,63,78,31,33,36,48,94,164,58,36,76,85,153,36,26,63,168,198
SymbC1.scaffold3642.1,35,98,68,42,176,36,48,0,38,78,45,0,44,61,67,64,10,19,26,44,54,189,94,25,61,80,48,34,38,48,125,92
SymbC1.scaffold3642.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold70.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold25.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold25.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5605.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold25.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold25.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold25.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2390.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2390.3,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,4,0,0,0,0,9,7
SymbC1.scaffold2390.1,0,0,10,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,51,0,0,0,21,17,13,20,0,0,0
SymbC1.scaffold3005.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
SymbC1.scaffold2233.4,0,6,12,12,31,0,0,0,15,13,8,4,0,19,17,16,0,0,0,7,18,110,0,0,21,21,17,0,0,19,15,22
SymbC1.scaffold2233.2,0,40,0,26,58,33,27,0,34,40,20,0,0,0,0,47,0,0,0,23,29,90,27,20,0,38,22,30,0,21,86,34
SymbC1.scaffold2233.3,0,10,0,0,0,0,0,0,6,21,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2233.1,16,10,0,0,19,9,14,0,0,27,0,0,0,0,0,8,0,0,0,5,20,22,23,4,0,15,12,4,0,0,9,17
SymbC1.scaffold13888.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3005.3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11322.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3956.1,92,97,42,179,324,218,107,34,109,109,159,49,108,135,93,220,109,43,62,68,267,440,154,71,142,182,206,84,45,78,484,249
SymbC1.scaffold2578.2,0,24,21,23,42,0,36,0,25,11,11,0,0,0,24,16,9,0,0,0,31,56,44,0,0,23,0,14,0,26,23,38
