"","gene","pval.treatment"
"1818","Pver_gene_g24807",0.311416302494971
"1819","Pver_gene_g24833",0.0176288474225301
"1820","Pver_gene_g24841",0.058661077340056
"1821","Pver_gene_g24861",0.425101481160163
"1822","Pver_gene_g24912",0.690827803398989
"1823","Pver_gene_g24931",0.242315891892735
"1824","Pver_gene_g24987",0.794865322887698
"1825","Pver_gene_g24991",0.0342712510224043
"1826","Pver_gene_g25040",0.666637970253679
"1827","Pver_gene_g25126",0.571642159790476
"1828","Pver_gene_g25265",0.629532880780052
"1829","Pver_gene_g25282",0.000498260834592942
"1830","Pver_gene_g25470",0.44332501617466
"1831","Pver_gene_g25535",0.942655885146407
"1832","Pver_gene_g25550",0.00054512872314828
"1833","Pver_gene_g25557",0.0264408304893623
"1834","Pver_gene_g25561",0.490562551370546
"1835","Pver_gene_g25573",1.12977984549339e-38
"1836","Pver_gene_g25601",0.945630208040307
"1837","Pver_gene_g25618",0.188464632884754
"1838","Pver_gene_g25658",0.253901616362486
"1839","Pver_gene_g25678",0.314043077924181
"1840","Pver_gene_g25740",0.000760238549749212
"1841","Pver_gene_novel_gene_778_5de57afd",0.109973114140822
"1842","Pver_gene_g25790",0.0871528632553689
"1843","Pver_gene_g25814",0.810471511575801
"1844","Pver_gene_g25896",0.92866662028614
"1845","Pver_gene_g26079",0.730251195179808
"1846","Pver_gene_g26082",0.27623599923461
"1847","Pver_gene_g26096",0.0901953228283276
"1848","Pver_gene_g26115",0.0359745993957051
"1849","Pver_gene_g26171",0.167216678624916
"1850","Pver_gene_g26175",0.695450450788237
"1851","Pver_gene_g26177",0.122077346989399
"1852","Pver_gene_g26178",0.304961398931827
"1853","Pver_gene_g26238",0.814794618829296
"1854","Pver_gene_g26239",0.862911875101798
"1855","Pver_gene_g26244",0.150721024341786
"1856","Pver_gene_g26258",0.696613860009454
"1857","Pver_gene_g26261",0.689952337607043
"1858","Pver_gene_g26263",0.842273787816538
"1859","Pver_gene_g26288",0.486496631968491
"1860","Pver_gene_g26319",0.22543116069184
"1861","Pver_gene_g26351",0.653444489801125
"1862","Pver_gene_g26365",0.021687989835591
"1863","Pver_gene_g26369",0.720463804174616
"1864","Pver_gene_g26373",0.549407377354018
"1865","Pver_gene_g26377",0.0100043653432827
"1866","Pver_gene_g26391",0.0573551889209617
"1867","Pver_gene_g26405",0.186145920225977
"1868","Pver_gene_g26413",0.0601483290733411
"1869","Pver_gene_g26414",0.931468299028777
"1870","Pver_gene_g26439",0.851662090982501
"1871","Pver_gene_g26441",0.0342628897016081
"1872","Pver_gene_g26503",0.404428025321481
"1873","Pver_gene_g26514",0.651203724353544
"1874","Pver_gene_g26526",0.0993623556885797
"1875","Pver_gene_g26530",0.00135266110653935
"1876","Pver_gene_g26532",0.0965518049707872
"1877","Pver_gene_g26568",0.00298638416163083
"1878","Pver_gene_g26578",0.87184335791133
"1879","Pver_gene_g26592",0.561027596676589
"1880","Pver_gene_g26601",0.226361516442265
"1881","Pver_gene_g26603",0.180402874565466
"1882","Pver_gene_g26626",0.984531255120246
"1883","Pver_gene_g26629",0.394640904212476
"1884","Pver_gene_g26661",0.766232104553556
"1885","Pver_gene_g26663",0.101394555939807
"1886","Pver_gene_g26688",0.375528767261862
"1887","Pver_gene_g26691",0.937651635076425
"1888","Pver_gene_g26693",1.63892161301662e-11
"1889","Pver_gene_g26711",0.740468288402668
"1890","Pver_gene_g26775",8.76399353950194e-09
"1891","Pver_gene_g26779",3.55693628465365e-35
"1892","Pver_gene_g26782",0.00838456333350538
"1893","Pver_gene_g26784",0.894144688310255
"1894","Pver_gene_g26785",0.38587838432505
"1895","Pver_gene_g26788",0.000189146037217529
"1896","Pver_gene_g26795",0.00751705547385674
"1897","Pver_gene_g26807",0.776276621974135
"1898","Pver_gene_g26814",0.625213404075843
"1899","Pver_gene_g26817",0.000162438398482991
"1900","Pver_gene_g26823",0.0213349310695923
"1901","Pver_gene_g26832",0.16922732845275
"1902","Pver_gene_g26833",0.000267284125155936
"1903","Pver_gene_g26833",0.000267284125155936
