gene_id,C17_R1_001.fastq.gz.sam.sorted.bam.gtf
Pver_gene_g19938,0
Pver_gene_g19937,0
Pver_gene_g19936,0
Pver_gene_g19935,959
Pver_gene_g19934,0
Pver_gene_g19933,0
Pver_gene_g19932,0
Pver_gene_g19931,1040
Pver_gene_g19930,24
STRG.9552,0
Pver_gene_g20708,0
Pver_gene_g20709,0
Pver_gene_g20704,10
Pver_gene_g20705,2
Pver_gene_g20706,0
Pver_gene_g20707,273
Pver_gene_g20700,0
Pver_gene_g20701,37
Pver_gene_g20702,117
Pver_gene_g20703,0
Pver_gene_g2576,244
Pver_gene_g2577,635
Pver_gene_g2574,1222
Pver_gene_g2575,673
Pver_gene_g2572,144
Pver_gene_g2573,2697
Pver_gene_g2570,21
Pver_gene_g2571,1762
Pver_gene_g2578,579
Pver_gene_g2579,0
Pver_gene_g15128,17
Pver_gene_g15129,1170
Pver_gene_g15120,1286
Pver_gene_g15121,0
Pver_gene_g15122,66
Pver_gene_g15123,0
Pver_gene_g15124,0
Pver_gene_g15125,0
Pver_gene_g15126,550
Pver_gene_g15127,20
Pver_gene_g12583,664
Pver_gene_g12582,0
Pver_gene_g12581,990
Pver_gene_g12580,130
Pver_gene_g12587,4423
Pver_gene_g12586,10673
Pver_gene_g12585,2990
Pver_gene_g12584,1070
Pver_gene_g12589,0
Pver_gene_g12588,2382
Pver_gene_g13988,249
Pver_gene_g13989,2150
Pver_gene_g13980,0
Pver_gene_g13981,460
Pver_gene_g13982,595
Pver_gene_g13983,0
Pver_gene_g13984,17
Pver_gene_g13985,1401
Pver_gene_g13986,128
Pver_gene_g13987,6878
Pver_gene_g12639,53
Pver_gene_g12638,39
Pver_gene_g12631,1277
Pver_gene_g12630,541
Pver_gene_g12633,643
Pver_gene_g12632,9936
Pver_gene_g12635,3624
Pver_gene_g12634,950
Pver_gene_g12637,160
Pver_gene_g12636,0
Pver_gene_g11588,1935
Pver_gene_g11589,1123
Pver_gene_g11586,1697
Pver_gene_g11587,0
Pver_gene_g11584,1258
Pver_gene_g11585,544
Pver_gene_g11582,1640
Pver_gene_g11583,617
Pver_gene_g11580,0
Pver_gene_g11581,120
Pver_gene_g19752,74
Pver_gene_g450,3302
Pver_gene_g451,2965
Pver_gene_g452,1256
Pver_gene_g453,114
Pver_gene_g454,93
Pver_gene_g455,612
Pver_gene_g456,793
Pver_gene_g457,2655
Pver_gene_g458,11
Pver_gene_g459,0
Pver_gene_g10989,2135
Pver_gene_g10988,73
Pver_gene_g10981,428
Pver_gene_g10980,4601
Pver_gene_g10983,379
Pver_gene_g10982,2483
Pver_gene_g10985,1220
Pver_gene_g10984,29
Pver_gene_g10987,361
Pver_gene_g24752,0
Pver_gene_g14299,88
Pver_gene_g14298,88
Pver_gene_g14291,146
Pver_gene_g14290,816
Pver_gene_g14293,21
Pver_gene_g14292,2278
Pver_gene_g14295,10
Pver_gene_g14294,217
Pver_gene_g14297,119
Pver_gene_g14296,852
Pver_gene_g10679,153
Pver_gene_g10678,1558
Pver_gene_g10677,0
Pver_gene_g16647,156
Pver_gene_g10675,2302
Pver_gene_g10674,12025
Pver_gene_g10673,754
Pver_gene_g10672,1562
Pver_gene_g10671,2311
Pver_gene_g10670,800
Pver_gene_g14749,0
Pver_gene_g14748,0
Pver_gene_g14747,0
Pver_gene_g14746,58
Pver_gene_g14745,1713
Pver_gene_g14744,0
Pver_gene_g14743,398
Pver_gene_g14742,178
Pver_gene_g14741,221
Pver_gene_g14740,741
Pver_gene_novel_gene_137_5de57afd,236
Pver_gene_novel_gene_235_5de57afd,40
STRG.13,49
Pver_gene_g8079,3777
Pver_gene_g8078,100
Pver_gene_novel_gene_321_5de57afd,10
Pver_gene_novel_gene_132_5de57afd,9
Pver_gene_g22759,617
Pver_gene_g8070,648
Pver_gene_g13210,56
Pver_gene_g13211,652
Pver_gene_g13212,156
Pver_gene_g13213,222
Pver_gene_g13214,739
Pver_gene_g13215,4151
Pver_gene_g13216,25
Pver_gene_g13217,58
Pver_gene_g13218,12
Pver_gene_g13219,0
Pver_gene_g9805,553
Pver_gene_g2856,35051
Pver_gene_g9803,225
Pver_gene_g2850,1641
Pver_gene_g2853,236
Pver_gene_g2852,6264
Pver_gene_g15919,699
Pver_gene_g15918,5148
Pver_gene_g16369,438
Pver_gene_g15911,332
Pver_gene_g15910,0
Pver_gene_g15913,4495
Pver_gene_g15912,0
Pver_gene_g15915,0
Pver_gene_g15914,5587
Pver_gene_g15917,1168
Pver_gene_g15916,568
Pver_gene_g19011,335
Pver_gene_g24478,0
Pver_gene_g24479,0
Pver_gene_g24472,0
Pver_gene_g24473,0
Pver_gene_g24470,0
Pver_gene_g24471,5
Pver_gene_g24476,0
Pver_gene_g24477,0
Pver_gene_g24474,0
Pver_gene_g24475,0
Pver_gene_g6648,50
Pver_gene_g6649,1589
Pver_gene_g6640,0
Pver_gene_g6641,15
Pver_gene_g6642,0
Pver_gene_g6643,10
Pver_gene_g6644,53
Pver_gene_g6645,30
Pver_gene_g6646,1381
Pver_gene_g6647,429
Pver_gene_g6352,2642
Pver_gene_g3181,23
Pver_gene_g6350,2148
Pver_gene_g8552,6
Pver_gene_g8553,103
Pver_gene_g8550,23
Pver_gene_g8551,0
Pver_gene_g8556,78
Pver_gene_g8557,3
Pver_gene_g8554,18
Pver_gene_g8555,309
Pver_gene_g6356,2564
Pver_gene_g8558,0
Pver_gene_g8559,17
Pver_gene_g3185,4034
Pver_gene_g3186,58
Pver_gene_g6355,252
Pver_gene_g25709,26
Pver_gene_g25708,620
Pver_gene_g25703,0
Pver_gene_g25702,506
Pver_gene_g25701,1353
Pver_gene_g25700,7232
Pver_gene_g25707,0
Pver_gene_g25706,8
Pver_gene_g25705,0
Pver_gene_g25704,0
Pver_gene_g7117,370
Pver_gene_g7116,16628
Pver_gene_g7115,1241
Pver_gene_g7114,985
Pver_gene_g7113,468
Pver_gene_g7112,1765
Pver_gene_g7111,1505
Pver_gene_g7110,25
Pver_gene_g7119,88
Pver_gene_g7118,2427
Pver_gene_g1454,379
Pver_gene_g1455,728
Pver_gene_g1456,15
Pver_gene_g1457,1289
Pver_gene_g1450,393
Pver_gene_g1451,172
Pver_gene_g1452,3724
Pver_gene_g1453,5834
Pver_gene_g1458,1033
Pver_gene_g1459,2975
Pver_gene_g9601,1665
Pver_gene_g9600,5740
Pver_gene_g9603,601
Pver_gene_g9602,172
Pver_gene_g9605,33421
STRG.20447,1
Pver_gene_g9607,99
Pver_gene_g9606,553
Pver_gene_g9609,1552
Pver_gene_g9608,117
STRG.11217,0
STRG.11219,108
Pver_gene_g22162,0
Pver_gene_g22163,0
Pver_gene_g22160,0
Pver_gene_g22161,0
Pver_gene_g22166,0
Pver_gene_g22167,67
Pver_gene_g22164,0
Pver_gene_g22165,0
Pver_gene_g22168,0
Pver_gene_g22169,0
Pver_gene_g1188,1110
Pver_gene_g1189,2899
Pver_gene_g1186,962
Pver_gene_g1187,6545
Pver_gene_g1184,46
Pver_gene_g1185,4
Pver_gene_g1182,0
Pver_gene_g1183,405
Pver_gene_g1180,1021
Pver_gene_g1181,0
Pver_gene_g26429,2545
Pver_gene_g26428,743
Pver_gene_g23419,690
Pver_gene_g23418,114
Pver_gene_g23415,0
Pver_gene_g23414,0
Pver_gene_g23417,8
Pver_gene_g23416,266
Pver_gene_g26427,814
Pver_gene_g23410,12
Pver_gene_g23413,0
Pver_gene_g26424,1292
Pver_gene_g5605,4
Pver_gene_g8236,1158
Pver_gene_g5607,0
Pver_gene_g8234,0
Pver_gene_g5601,65
Pver_gene_g8232,0
Pver_gene_g5603,84
Pver_gene_g8230,0
Pver_gene_g5609,940
Pver_gene_g5608,1158
Pver_gene_g8239,24
Pver_gene_g8238,3852
Pver_gene_g17669,0
Pver_gene_g17668,0
Pver_gene_g20148,0
Pver_gene_g20149,17
Pver_gene_g20146,40
Pver_gene_g17664,0
Pver_gene_g20144,1
Pver_gene_g17666,0
Pver_gene_g17661,1534
Pver_gene_g17660,723
Pver_gene_g20140,0
Pver_gene_g20141,0
Pver_gene_g15013,0
Pver_gene_g7939,1419
Pver_gene_g7938,29153
Pver_gene_g7919,982
Pver_gene_g7931,246
Pver_gene_g7930,2177
Pver_gene_g7933,142
Pver_gene_g7932,0
Pver_gene_g7935,110
Pver_gene_g7934,349
Pver_gene_g7937,259
Pver_gene_g7936,462
Pver_gene_g24861,0
Pver_gene_g9187,1138
Pver_gene_g24863,5
Pver_gene_g9185,18
Pver_gene_g24865,0
Pver_gene_g2371,375
Pver_gene_g24867,0
Pver_gene_g2373,140
Pver_gene_g24869,95
Pver_gene_g24868,0
Pver_gene_g2378,1316
Pver_gene_g2379,10638
Pver_gene_g9188,175
Pver_gene_g9189,2810
Pver_gene_g7914,2045
Pver_gene_g7913,3106
Pver_gene_g7912,157
Pver_gene_g7911,464
Pver_gene_g7910,9383
Pver_gene_g9304,29
Pver_gene_g16138,3470
Pver_gene_g16139,285
Pver_gene_g16136,824
Pver_gene_g16137,1638
Pver_gene_g16134,10
Pver_gene_g16135,460
Pver_gene_g16132,195
Pver_gene_g16133,3801
Pver_gene_g16130,0
Pver_gene_g16131,321
Pver_gene_g24133,44
Pver_gene_g24132,0
Pver_gene_g24131,0
Pver_gene_g26275,445
Pver_gene_g24137,0
Pver_gene_g24136,0
Pver_gene_g24135,0
Pver_gene_g24134,0
Pver_gene_g9300,122
Pver_gene_g24139,0
Pver_gene_g24138,0
Pver_gene_g9301,105
Pver_gene_g9302,86
Pver_gene_g26271,12
Pver_gene_g4566,1482
Pver_gene_g3139,132
Pver_gene_g3138,0
Pver_gene_g6329,7954
Pver_gene_g6328,68
Pver_gene_g3135,3910
Pver_gene_g6326,540
Pver_gene_g3137,711
Pver_gene_g3136,852
Pver_gene_g6323,803
Pver_gene_g3130,4367
Pver_gene_g6321,1920
Pver_gene_g3132,1789
Pver_gene_g20901,22
Pver_gene_g18664,0
Pver_gene_g18665,10
Pver_gene_g18666,22
Pver_gene_g18667,0
Pver_gene_g18660,0
Pver_gene_g18661,37
Pver_gene_g18662,0
Pver_gene_g18663,6
Pver_gene_g18668,0
Pver_gene_g18669,0
Pver_gene_g10471,0
Pver_gene_g10470,9014
Pver_gene_g10473,4573
Pver_gene_g10472,0
Pver_gene_g10475,0
Pver_gene_g10474,838
Pver_gene_g10477,29
Pver_gene_g10476,69
Pver_gene_g10479,0
Pver_gene_g10478,0
Pver_gene_g12907,1202
Pver_gene_g12906,997
Pver_gene_g12905,3378
Pver_gene_g12904,1357
Pver_gene_g12903,192
Pver_gene_g12902,533
Pver_gene_g12901,1365
Pver_gene_g12900,611
Pver_gene_g12909,464
Pver_gene_g12908,0
Pver_gene_g13180,15504
Pver_gene_g7703,8692
Pver_gene_g13182,1947
Pver_gene_g7701,18301
Pver_gene_g13184,218
Pver_gene_g13185,239
Pver_gene_g13186,0
Pver_gene_g20939,0
Pver_gene_g20938,0
Pver_gene_g20937,0
Pver_gene_g20936,1331
Pver_gene_g20935,308
Pver_gene_g20934,278
Pver_gene_g20933,11
Pver_gene_g20932,43
Pver_gene_g20931,5
Pver_gene_g20930,7
Pver_gene_g18080,7699
Pver_gene_g18081,1761
Pver_gene_g18082,1127
Pver_gene_g18083,1668
Pver_gene_g18084,1765
Pver_gene_g18085,33
Pver_gene_g18086,144
Pver_gene_g18087,366
Pver_gene_g18088,37
Pver_gene_g18089,42
Pver_gene_novel_gene_668_5de57afd,3941
STRG.11552,422
Pver_gene_novel_gene_85_5de57afd,321
Pver_gene_g4219,180
Pver_gene_g4218,124
Pver_gene_g4215,0
Pver_gene_g4214,76
Pver_gene_g4217,22
Pver_gene_g4216,1004
Pver_gene_g4211,19
Pver_gene_g4210,225
Pver_gene_g4213,0
Pver_gene_g4212,270
Pver_gene_g13351,2127
Pver_gene_g13350,1291
Pver_gene_g13353,1299
Pver_gene_g13352,1109
Pver_gene_g16958,5462
Pver_gene_g13354,0
Pver_gene_g13357,0
Pver_gene_g15792,1341
Pver_gene_g16954,0
Pver_gene_g13358,38
Pver_gene_g16956,80
Pver_gene_g16957,68
Pver_gene_g16950,99
Pver_gene_g16951,43
Pver_gene_g16952,42
Pver_gene_g16953,0
Pver_gene_g14888,0
Pver_gene_g14889,653
Pver_gene_g14884,3284
Pver_gene_g14885,3995
Pver_gene_g14886,967
Pver_gene_novel_gene_66_5de57afd,1
Pver_gene_g14880,542
Pver_gene_g14881,450
Pver_gene_g14882,1185
Pver_gene_g14883,574
Pver_gene_g23356,14
Pver_gene_g23357,0
Pver_gene_g23354,8831
Pver_gene_g23355,165
Pver_gene_g23352,67
Pver_gene_g23353,4064
Pver_gene_g23350,0
Pver_gene_g23351,0
Pver_gene_g23358,54
Pver_gene_g23359,0
Pver_gene_g5168,4
Pver_gene_g5169,293
Pver_gene_g5164,313
Pver_gene_g5165,854
Pver_gene_g5166,981
Pver_gene_g5167,7270
Pver_gene_g5160,0
Pver_gene_g5161,229
Pver_gene_g5162,1558
Pver_gene_g5163,0
Pver_gene_novel_gene_685_5de57afd,462
STRG.4742,68
Pver_gene_g13823,2470
Pver_gene_g13822,2013
Pver_gene_g13821,1574
Pver_gene_g13820,0
Pver_gene_g13827,737
Pver_gene_g13826,4278
Pver_gene_g13825,107
Pver_gene_g13824,62
Pver_gene_g13829,1040
Pver_gene_g13828,58
Pver_gene_g2016,12233
Pver_gene_g11469,0
Pver_gene_g11468,2168
Pver_gene_g11461,340
Pver_gene_g11460,368
Pver_gene_g11463,16511
Pver_gene_g11462,6624
Pver_gene_g11465,161
Pver_gene_g11464,3516
Pver_gene_g11467,3007
Pver_gene_g11466,10
Pver_gene_g15379,13
Pver_gene_g15378,335
Pver_gene_g15371,910
Pver_gene_g15370,8729
Pver_gene_g15373,1236
Pver_gene_g15372,1370
Pver_gene_g15375,513
Pver_gene_g15374,1285
Pver_gene_g15377,5624
Pver_gene_g15376,141
Pver_gene_g11722,3364
Pver_gene_g11723,65
Pver_gene_g11720,112
Pver_gene_g11721,1076
Pver_gene_g16114,0
Pver_novel_model_446_5de57afd,0
Pver_gene_g11727,34649
Pver_gene_g11724,44
Pver_gene_g16117,155
STRG.15006,1547
STRG.15007,7
STRG.15003,1
Pver_gene_novel_gene_432_5de57afd,99
Pver_gene_g179,5
Pver_gene_g178,689
Pver_gene_g173,2176
Pver_gene_g172,1683
Pver_gene_g171,254
Pver_gene_g170,397
Pver_gene_g177,161
Pver_gene_g176,3692
Pver_gene_g175,3171
Pver_gene_g174,39
STRG.1054,2
Pver_gene_novel_gene_435_5de57afd,0
Pver_gene_g11545_g11543,932
Pver_gene_g7838,4
Pver_gene_g7839,180
Pver_gene_g7830,239
Pver_gene_g7831,81
Pver_gene_g7832,14
Pver_gene_g7833,0
Pver_gene_g7834,13
Pver_gene_g7835,29
Pver_gene_g7836,370
Pver_gene_g7837,0
Pver_gene_g3339,3029
Pver_gene_g3338,651
Pver_gene_g3333,29
Pver_gene_g3332,2587
Pver_gene_g3331,2436
Pver_gene_g3330,5780
Pver_gene_g3337,159
Pver_gene_g3336,221
Pver_gene_g3335,1402
Pver_gene_g3334,5037
STRG.9720,0
Pver_gene_g8457,502
Pver_gene_g8456,11
Pver_gene_g8455,7
Pver_gene_g8454,99
Pver_gene_g8453,0
Pver_gene_g8452,95
Pver_gene_g8451,998
Pver_gene_g8450,115
Pver_gene_g8459,583
Pver_gene_g8458,35
Pver_gene_g3485,9
Pver_gene_g3484,14755
Pver_gene_g3487,0
Pver_gene_g3486,0
Pver_gene_g3481,334
Pver_gene_g3480,461
Pver_gene_g3483,5
Pver_gene_g3482,0
Pver_gene_g3489,35
Pver_gene_g3488,0
Pver_gene_g7306,4340
Pver_gene_g7307,3499
Pver_gene_g7304,494
Pver_gene_g7305,1120
Pver_gene_g7302,316
Pver_gene_g7303,616
Pver_gene_g7300,16
Pver_gene_g7301,0
Pver_gene_g7308,0
Pver_gene_g7309,0
Pver_novel_model_449_5de57afd,0
Pver_gene_novel_gene_170_5de57afd,21
Pver_gene_g25578,12
Pver_gene_g25579,5
Pver_gene_g25574,0
Pver_gene_g25575,0
Pver_gene_g25576,0
Pver_gene_g25577,347
Pver_gene_g25570,0
Pver_gene_g25571,0
Pver_gene_g25572,0
Pver_gene_g25573,271
Pver_gene_g1223,99
Pver_gene_g1222,874
Pver_gene_g1221,1890
Pver_gene_g1220,506
Pver_gene_g1227,269
Pver_gene_g1226,1254
Pver_gene_g1225,355
Pver_gene_g1224,673
Pver_gene_g1229,13
Pver_gene_g1228,271
Pver_gene_g9410,22089
Pver_gene_g9411,676
Pver_gene_g9412,787
Pver_gene_g9413,104
Pver_gene_g9414,973
Pver_gene_g9415,0
Pver_gene_g9416,1739
Pver_gene_g9417,54
Pver_gene_g9418,4963
Pver_gene_g9419,195
Pver_gene_g14228,5476
Pver_gene_g4765,802
Pver_gene_g4764,3210
Pver_gene_g4767,8107
Pver_gene_g4766,44
Pver_gene_g4761,581
Pver_gene_g4760,29
Pver_gene_g4763,409
Pver_gene_g4762,4653
Pver_gene_g4769,2625
Pver_gene_g4768,3088
Pver_gene_novel_gene_710_5de57afd,10
Pver_gene_novel_gene_199_5de57afd,39
Pver_gene_g6949,1155
Pver_gene_g6948,6782
Pver_gene_g6947,408
Pver_gene_g6946,1386
Pver_gene_g6945,47
Pver_gene_g6944,193
Pver_gene_g6943,156
Pver_gene_g6942,2301
Pver_gene_g6941,4061
Pver_gene_g6940,756
Pver_gene_g23628,0
Pver_gene_g23629,0
Pver_gene_g23626,0
Pver_gene_g23627,500
Pver_gene_g23624,0
Pver_gene_g23625,68
Pver_gene_g23622,0
Pver_gene_g23623,0
Pver_gene_g23620,0
Pver_gene_g23621,0
Pver_gene_g6891,1330
Pver_gene_g6890,16221
Pver_gene_g5414,0
Pver_gene_g5415,12
Pver_gene_g5416,0
Pver_gene_g5417,0
Pver_gene_g5410,290
Pver_gene_g5411,609
Pver_gene_g5413,4
Pver_gene_g5418,0
Pver_gene_g5419,0
Pver_gene_g630,60
Pver_gene_g631,17
Pver_gene_g3818,20508
Pver_gene_g3819,70
Pver_gene_g3816,5781
Pver_gene_g3817,337
Pver_gene_g3814,4412
Pver_gene_g3815,60358
Pver_gene_g3812,915
Pver_gene_g3813,0
Pver_gene_g3810,291
Pver_gene_g3811,60
Pver_gene_g17148,2034
Pver_gene_g17149,705
Pver_gene_g12318,3969
Pver_gene_g12319,722
Pver_gene_g17140,800
Pver_gene_g17141,0
Pver_gene_g12310,942
Pver_gene_g17143,25
Pver_gene_g17144,111
Pver_gene_g12317,2758
Pver_gene_g17146,180
Pver_gene_g17147,1990
Pver_gene_g25185,0
Pver_gene_g25184,0
Pver_gene_g25187,0
Pver_gene_g25186,0
Pver_gene_g19478,423
Pver_gene_g19479,0
Pver_gene_g19476,0
Pver_gene_g25181,0
Pver_gene_g19474,0
Pver_gene_g19475,0
Pver_gene_g19472,9
Pver_gene_g19473,9
Pver_gene_g19470,770
Pver_gene_g8687,2051
Pver_gene_g21664,0
Pver_gene_g21665,0
Pver_gene_g21666,0
Pver_gene_g21667,0
Pver_gene_g21660,21
Pver_gene_g8684,4873
Pver_gene_g21662,321
Pver_gene_g21663,23
Pver_gene_g8685,2909
Pver_gene_g21668,703
Pver_gene_g21669,0
Pver_gene_g17498,19322
Pver_gene_g17499,10
Pver_gene_g17496,9
Pver_gene_g17497,430
Pver_gene_g17494,93
Pver_gene_g17495,151
Pver_gene_g17492,59
Pver_gene_g17493,276
Pver_gene_g17490,1430
Pver_gene_g17491,167
Pver_gene_g25963,6
Pver_gene_g25962,0
Pver_gene_g25961,0
Pver_gene_g25960,0
Pver_gene_g25967,2462
Pver_gene_g25966,1105
Pver_gene_g25965,2458
Pver_gene_g25964,500
Pver_gene_g25969,244
Pver_gene_g25968,782
Pver_gene_novel_gene_139_5de57afd,301
Pver_gene_g11669,479
Pver_gene_g11668,0
Pver_gene_g11663,174
Pver_gene_g11662,192
Pver_gene_g11661,450
Pver_gene_g11660,2814
Pver_gene_g11667,1622
Pver_gene_g11666,1113
Pver_gene_g11665,1777
Pver_gene_g11664,3933
Pver_gene_g11799,329
Pver_gene_g18789,758
Pver_gene_g18788,252
Pver_gene_g18787,137
Pver_gene_g18786,216
Pver_gene_g18785,0
Pver_gene_g18784,91
Pver_gene_g18783,467
Pver_gene_g18782,0
Pver_gene_g18781,68
Pver_gene_g18780,1001
Pver_gene_g19784,118
Pver_gene_g19785,358
Pver_gene_g19786,18
Pver_gene_g19787,0
Pver_gene_g19780,27
Pver_gene_g19781,6
Pver_gene_g19782,26
Pver_gene_g19783,0
Pver_gene_g16367,272
Pver_gene_g16366,167
Pver_gene_g16365,314
Pver_gene_g16364,3543
Pver_gene_g16363,140
Pver_gene_g16362,12942
Pver_gene_g16361,29808
Pver_gene_g14319,855
Pver_gene_g21080,0
Pver_gene_g21081,11
Pver_gene_g21082,39
Pver_gene_g21083,1342
Pver_gene_g21084,0
Pver_gene_g21085,16
Pver_gene_g21086,0
Pver_gene_g21087,0
Pver_gene_g21088,694
Pver_gene_g21089,0
Pver_gene_g18435,20729
Pver_gene_g18434,71
Pver_gene_g18437,0
Pver_gene_g18436,226
Pver_gene_g18431,0
Pver_gene_g18430,0
Pver_gene_g18433,120
Pver_gene_g18432,3
Pver_gene_g18439,5
Pver_gene_g18438,0
Pver_gene_g10202,384
Pver_gene_g10203,2647
Pver_gene_g10200,54
Pver_gene_g10201,207
Pver_gene_g10206,0
Pver_gene_g10207,154
Pver_gene_g10204,11
Pver_gene_g10205,6263
Pver_gene_g10208,579
Pver_gene_g10209,3132
Pver_gene_g17966,19
Pver_gene_g17967,0
Pver_gene_g17964,101
Pver_gene_g17965,96
Pver_gene_g17962,2093
Pver_gene_g17963,1369
Pver_gene_g17960,40
Pver_gene_g17961,0
Pver_gene_g17968,0
Pver_gene_g17969,266
Pver_gene_g1092_g1093,909
Pver_gene_g14431,31
Pver_gene_g14430,773
Pver_gene_g14433,0
Pver_gene_g14432,259
Pver_gene_g14435,26
Pver_gene_g14434,4
Pver_gene_g14437,156
Pver_gene_g14436,16
Pver_gene_g14438,20
Pver_gene_g26014,1644
Pver_gene_novel_gene_163_5de57afd,463
Pver_gene_g4408,1172
Pver_gene_g4409,1363
Pver_gene_g4404,1695
Pver_gene_g4405,1204
Pver_gene_g4406,3818
Pver_gene_g4407,225
Pver_gene_g4400,1263
Pver_gene_g4401,602
Pver_gene_g4402,1720
Pver_gene_g4403,1065
Pver_gene_split_gene_g15247-g578,54
Pver_gene_novel_gene_665_5de57afd,10
Pver_gene_novel_gene_251_5de57afd,24
Pver_gene_novel_gene_675_5de57afd,23
Pver_gene_g2093,461
STRG.4282,55
STRG.10814,612
STRG.10815,5884
Pver_gene_g698,339
Pver_gene_g699,153
Pver_gene_g692,1120
Pver_gene_g693,267
Pver_gene_g690,1766
Pver_gene_g691,1042
Pver_gene_g696,1435
Pver_gene_g697,1271
Pver_gene_g694,526
Pver_gene_g695,910
STRG.16090,146
Pver_gene_g3531,0
Pver_gene_g6722,745
Pver_gene_g6721,1434
Pver_gene_g3532,110
Pver_gene_g6727,202
Pver_gene_g3534,0
Pver_gene_g6725,76
Pver_gene_g3536,211
Pver_gene_g16213,4832
Pver_gene_g11244,0
Pver_gene_g26852,0
Pver_gene_g16211,63
Pver_gene_g26850,0
Pver_gene_g26851,0
Pver_gene_g11246,0
Pver_gene_g16217,5
Pver_gene_g15057,219
Pver_gene_g11240,0
Pver_gene_g9767,99
Pver_gene_g16215,6038
Pver_gene_g16214,1208
STRG.15616,1015
Pver_gene_g8931,490
Pver_gene_novel_gene_483_5de57afd,143
Pver_gene_g18821,7
Pver_gene_g9048,6
Pver_gene_g9045,134
Pver_gene_g9044,638
Pver_gene_g6778,13
Pver_gene_g6779,0
Pver_gene_g6774,0
Pver_gene_g6775,0
Pver_gene_g6776,2203
Pver_gene_g6777,19
Pver_gene_g6770,180
Pver_gene_g6771,219
Pver_gene_g6772,44660
Pver_gene_g6773,2
Pver_gene_novel_gene_174_5de57afd,70
Pver_gene_g3694,2266
Pver_gene_g3695,2858
Pver_gene_g3696,801
Pver_gene_g3697,174
Pver_gene_g3692,2649
Pver_gene_g3693,12555
Pver_gene_g3698,355
Pver_gene_g3699,975
Pver_gene_g18237,0
Pver_gene_g18236,1814
Pver_gene_g18235,13046
Pver_gene_g18234,110
Pver_gene_g18233,199
Pver_gene_g18232,1214
Pver_gene_g18231,5676
Pver_gene_g18230,0
Pver_gene_g18239,97
Pver_gene_g18238,0
STRG.19254,11
Pver_gene_g24546,0
Pver_gene_g24547,172
Pver_gene_g24544,0
Pver_gene_g24545,0
Pver_gene_g24542,0
Pver_gene_g24543,0
Pver_gene_g24540,439
Pver_gene_g24541,104
Pver_gene_g24548,0
Pver_gene_g24549,0
Pver_gene_g8646,723
Pver_gene_g8647,285
Pver_gene_g8644,216
Pver_gene_g8645,103
Pver_gene_g8642,9389
Pver_gene_g8643,3810
Pver_gene_g8640,11468
Pver_gene_g8641,336
Pver_gene_g8648,157
Pver_gene_g8649,696
Pver_gene_g1924,897
Pver_gene_g1925,9553
Pver_gene_g1926,17
Pver_gene_g1927,1160
Pver_gene_g1920,89
Pver_gene_g1921,36
Pver_gene_g1922,1424
Pver_gene_g1923,347
Pver_gene_g1928,92
Pver_gene_g1929,280
STRG.5013,1020
Pver_gene_g12701,1245
Pver_gene_g1698,195
Pver_gene_g1699,500
Pver_gene_g1696,561
Pver_gene_g1697,7118
Pver_gene_g1694,2328
Pver_gene_g1695,1813
Pver_gene_g1692,117
Pver_gene_g1693,1666
Pver_gene_g1690,4826
Pver_gene_g1691,7
Pver_gene_novel_gene_244_5de57afd,6
Pver_gene_g5335,24761
Pver_gene_g5334,895
Pver_gene_g5337,804
Pver_gene_g5336,20914
Pver_gene_g5331,1060
Pver_gene_g5330,20
Pver_gene_g5333,252
Pver_gene_g5332,3300
Pver_gene_g5339,12035
Pver_gene_g5338,7222
Pver_gene_novel_gene_289_5de57afd,11
Pver_gene_g26339,952
Pver_gene_g26338,24240
Pver_gene_g23129,232
Pver_gene_g23128,0
Pver_gene_g23125,0
Pver_gene_g26332,97
Pver_gene_g26331,1140
Pver_gene_g26330,4733
Pver_gene_g23121,60
Pver_gene_g26336,428
Pver_gene_g26335,1043
Pver_gene_g26334,43
Pver_gene_g5599,688
Pver_gene_g5598,101
Pver_gene_g5591,0
Pver_gene_g5590,0
Pver_gene_g5593,0
Pver_gene_g5592,0
Pver_gene_g5595,1819
Pver_gene_g5594,1419
Pver_gene_g5597,906
Pver_gene_g5596,747
Pver_gene_g20478,0
Pver_gene_g20479,0
Pver_gene_g20476,39
Pver_gene_g20477,0
Pver_gene_g20474,0
Pver_gene_g20475,0
Pver_gene_g20472,0
Pver_gene_g20473,23
Pver_gene_g20470,0
Pver_gene_g20471,0
Pver_gene_g2644,2703
Pver_gene_g2645,0
Pver_gene_g2646,31
Pver_gene_g2647,27
Pver_gene_g2640,808
Pver_gene_g2641,1502
Pver_gene_g2642,726
Pver_gene_g2643,25924
Pver_gene_g2648,2026
Pver_gene_g2649,1723
Pver_gene_g16509,106
Pver_gene_g16508,324
Pver_gene_g16507,0
Pver_gene_g16506,0
Pver_gene_g16505,0
Pver_gene_g16504,2536
Pver_gene_g16503,178
Pver_gene_g16502,3610
Pver_gene_g16501,479
Pver_gene_g16500,3212
Pver_gene_g21950,3
Pver_gene_novel_gene_446_5de57afd,283
Pver_gene_g23789,0
Pver_gene_g23788,35
Pver_gene_g23781,0
Pver_gene_g23780,0
Pver_gene_g23783,0
Pver_gene_g23782,0
Pver_gene_g23785,0
Pver_gene_g23784,166
Pver_gene_g23787,308
Pver_gene_g23786,0
Pver_gene_g21789,0
Pver_gene_g21788,650
